VideoID,StartTime,EndTime,Label,MisalignmentType,Category,FilePath
0pmz7Vw7IRI,7.22,9.45,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/0pmz7Vw7IRI_7.22_9.45_bad_distort.mp4
V4oMJ55Y0tQ,5.0,8.29,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/V4oMJ55Y0tQ_5.00_8.29_good.mp4
Qlwi0rip8Ok,0.0,4.92,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/Qlwi0rip8Ok_0.00_4.92_bad_distort.mp4
Qlwi0rip8Ok,4.92,8.72,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/Qlwi0rip8Ok_4.92_8.72_bad_noise.mp4
-b4JMeZ0b7o,0.0,3.11,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/-b4JMeZ0b7o_0.00_3.11_bad_noise.mp4
-b4JMeZ0b7o,3.11,7.4,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/-b4JMeZ0b7o_3.11_7.40_bad_noise.mp4
-b4JMeZ0b7o,7.4,9.78,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/-b4JMeZ0b7o_7.40_9.78_bad_distort.mp4
Oa-tEOY8AbM,0.0,5.34,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Oa-tEOY8AbM_0.00_5.34_good.mp4
32oM4n7_zIg,0.0,3.0,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/32oM4n7_zIg_0.00_3.00_bad_mute.mp4
PknTjUTTUkU,0.0,5.26,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/PknTjUTTUkU_0.00_5.26_bad_distort.mp4
PknTjUTTUkU,5.26,8.8,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/PknTjUTTUkU_5.26_8.80_good.mp4
XPOmFzI3d_4,0.0,3.48,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/XPOmFzI3d_4_0.00_3.48_good.mp4
XPOmFzI3d_4,3.48,6.47,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/XPOmFzI3d_4_3.48_6.47_bad_distort.mp4
XPOmFzI3d_4,6.47,9.45,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/XPOmFzI3d_4_6.47_9.45_bad_time_shift.mp4
2VlAviwfpmQ,0.0,3.89,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/2VlAviwfpmQ_0.00_3.89_good.mp4
2VlAviwfpmQ,3.89,7.98,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/2VlAviwfpmQ_3.89_7.98_good.mp4
5wZT7mokZU8,8.0,10.0,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/5wZT7mokZU8_8.00_10.00_bad_noise.mp4
HOJ2UB2cgHQ,0.0,3.15,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/HOJ2UB2cgHQ_0.00_3.15_bad_distort.mp4
HOJ2UB2cgHQ,3.15,5.53,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/HOJ2UB2cgHQ_3.15_5.53_bad_mute.mp4
GitfyDrmRMA,3.0,7.67,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/GitfyDrmRMA_3.00_7.67_bad_noise.mp4
GitfyDrmRMA,7.67,9.78,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/GitfyDrmRMA_7.67_9.78_bad_noise.mp4
AWH7nE0vekg,0.0,2.62,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/AWH7nE0vekg_0.00_2.62_bad_distort.mp4
AWH7nE0vekg,2.62,5.43,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/AWH7nE0vekg_2.62_5.43_good.mp4
AWH7nE0vekg,5.43,9.77,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/AWH7nE0vekg_5.43_9.77_bad_time_shift.mp4
6cb-KuqDFI0,5.0,8.42,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/6cb-KuqDFI0_5.00_8.42_bad_distort.mp4
Qa3mWHeujzk,0.0,5.8,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Qa3mWHeujzk_0.00_5.80_good.mp4
Qa3mWHeujzk,5.8,9.44,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/Qa3mWHeujzk_5.80_9.44_bad_mute.mp4
PI7yhz-tJHE,0.0,2.64,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/PI7yhz-tJHE_0.00_2.64_bad_mute.mp4
PI7yhz-tJHE,2.64,4.88,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/PI7yhz-tJHE_2.64_4.88_bad_noise.mp4
7kG36hjhqjI,0.0,4.68,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/7kG36hjhqjI_0.00_4.68_bad_noise.mp4
7kG36hjhqjI,4.68,6.77,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/7kG36hjhqjI_4.68_6.77_bad_distort.mp4
7kG36hjhqjI,6.77,9.74,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/7kG36hjhqjI_6.77_9.74_good.mp4
7RAzgVy3rIQ,0.0,4.46,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/7RAzgVy3rIQ_0.00_4.46_good.mp4
7RAzgVy3rIQ,4.46,6.87,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/7RAzgVy3rIQ_4.46_6.87_bad_time_shift.mp4
2t0HUQleGwU,0.0,5.44,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/2t0HUQleGwU_0.00_5.44_good.mp4
P2rxsLfj0YM,0.0,2.2,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/P2rxsLfj0YM_0.00_2.20_good.mp4
TiUhiac-h9g,0.0,4.78,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/TiUhiac-h9g_0.00_4.78_good.mp4
Fbs_wxRXOVU,0.0,2.09,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/Fbs_wxRXOVU_0.00_2.09_bad_mute.mp4
Fbs_wxRXOVU,2.09,7.32,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Fbs_wxRXOVU_2.09_7.32_good.mp4
Fbs_wxRXOVU,7.32,9.64,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Fbs_wxRXOVU_7.32_9.64_good.mp4
5xzWbwNa7ao,0.0,5.77,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/5xzWbwNa7ao_0.00_5.77_bad_distort.mp4
5xzWbwNa7ao,5.77,8.38,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/5xzWbwNa7ao_5.77_8.38_good.mp4
CGk8_igDsrQ,0.0,3.55,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/CGk8_igDsrQ_0.00_3.55_good.mp4
CGk8_igDsrQ,3.55,5.95,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/CGk8_igDsrQ_3.55_5.95_good.mp4
A9m3IfjUHzU,0.0,5.92,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/A9m3IfjUHzU_0.00_5.92_bad_distort.mp4
A9m3IfjUHzU,5.92,8.75,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/A9m3IfjUHzU_5.92_8.75_bad_noise.mp4
9Ih-K4r6_wI,0.0,2.97,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/9Ih-K4r6_wI_0.00_2.97_good.mp4
9Ih-K4r6_wI,2.97,4.98,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/9Ih-K4r6_wI_2.97_4.98_good.mp4
4Oxt706phPE,0.0,3.55,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/4Oxt706phPE_0.00_3.55_bad_noise.mp4
4Oxt706phPE,3.55,8.36,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/4Oxt706phPE_3.55_8.36_good.mp4
IvVnD_mLBuk,0.0,4.39,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/IvVnD_mLBuk_0.00_4.39_bad_noise.mp4
IvVnD_mLBuk,4.39,8.05,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/IvVnD_mLBuk_4.39_8.05_bad_mute.mp4
0Vs7nFMvXNY,0.0,4.02,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/0Vs7nFMvXNY_0.00_4.02_good.mp4
0Vs7nFMvXNY,4.02,8.67,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/0Vs7nFMvXNY_4.02_8.67_good.mp4
0Vs7nFMvXNY,8.67,10.0,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/0Vs7nFMvXNY_8.67_10.00_bad_distort.mp4
QaOUSPDHEf0,0.0,4.87,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/QaOUSPDHEf0_0.00_4.87_bad_distort.mp4
QaOUSPDHEf0,4.87,8.65,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/QaOUSPDHEf0_4.87_8.65_good.mp4
WSoieiTdQRs,0.0,3.65,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/WSoieiTdQRs_0.00_3.65_good.mp4
WSoieiTdQRs,3.65,9.21,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/WSoieiTdQRs_3.65_9.21_good.mp4
RnoOv3CclYE,0.0,3.31,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/RnoOv3CclYE_0.00_3.31_bad_noise.mp4
RnoOv3CclYE,3.31,7.71,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/RnoOv3CclYE_3.31_7.71_bad_time_shift.mp4
RnoOv3CclYE,7.71,9.72,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/RnoOv3CclYE_7.71_9.72_bad_noise.mp4
QUZvIWAZR30,0.0,4.27,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/QUZvIWAZR30_0.00_4.27_good.mp4
QUZvIWAZR30,4.27,7.28,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/QUZvIWAZR30_4.27_7.28_good.mp4
QUZvIWAZR30,7.28,9.7,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/QUZvIWAZR30_7.28_9.70_good.mp4
Pdq_2YWF1uM,0.0,2.93,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Pdq_2YWF1uM_0.00_2.93_good.mp4
Pdq_2YWF1uM,2.93,6.94,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/Pdq_2YWF1uM_2.93_6.94_bad_distort.mp4
ClHChIXxFEA,0.0,5.33,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/ClHChIXxFEA_0.00_5.33_good.mp4
ClHChIXxFEA,5.33,9.08,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/ClHChIXxFEA_5.33_9.08_bad_time_shift.mp4
SdfCXfi8rEQ,0.0,2.18,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/SdfCXfi8rEQ_0.00_2.18_bad_distort.mp4
SdfCXfi8rEQ,2.18,6.43,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/SdfCXfi8rEQ_2.18_6.43_good.mp4
SdfCXfi8rEQ,6.43,9.68,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/SdfCXfi8rEQ_6.43_9.68_good.mp4
DjmrZ8XuPvw,1.0,3.86,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/DjmrZ8XuPvw_1.00_3.86_bad_noise.mp4
FYb9xEnGCe8,6.0,8.08,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/FYb9xEnGCe8_6.00_8.08_good.mp4
FYb9xEnGCe8,8.08,10.0,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/FYb9xEnGCe8_8.08_10.00_good.mp4
N0e-DZo7gDk,0.0,3.6,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/N0e-DZo7gDk_0.00_3.60_good.mp4
N0e-DZo7gDk,3.6,9.5,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/N0e-DZo7gDk_3.60_9.50_good.mp4
TqF9Sx4H80k,0.0,2.1,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/TqF9Sx4H80k_0.00_2.10_good.mp4
L4Z-cfsZpqM,0.0,5.57,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/L4Z-cfsZpqM_0.00_5.57_bad_distort.mp4
L4Z-cfsZpqM,5.57,7.59,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/L4Z-cfsZpqM_5.57_7.59_good.mp4
IhBtYx4iLGo,0.0,3.62,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/IhBtYx4iLGo_0.00_3.62_good.mp4
IhBtYx4iLGo,3.62,7.8,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/IhBtYx4iLGo_3.62_7.80_good.mp4
IhBtYx4iLGo,7.8,9.81,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/IhBtYx4iLGo_7.80_9.81_good.mp4
9-iVuKsU8ZI,2.0,5.17,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/9-iVuKsU8ZI_2.00_5.17_good.mp4
9-iVuKsU8ZI,5.17,7.52,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/9-iVuKsU8ZI_5.17_7.52_bad_mute.mp4
9-iVuKsU8ZI,7.52,9.93,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/9-iVuKsU8ZI_7.52_9.93_bad_mute.mp4
MPoYClwucBo,0.0,5.55,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/MPoYClwucBo_0.00_5.55_good.mp4
MPoYClwucBo,5.55,9.99,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/MPoYClwucBo_5.55_9.99_bad_noise.mp4
Nhzfm5a_Ccc,0.0,2.3,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/Nhzfm5a_Ccc_0.00_2.30_good.mp4
Nhzfm5a_Ccc,2.3,4.55,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/Nhzfm5a_Ccc_2.30_4.55_bad_time_shift.mp4
Nhzfm5a_Ccc,4.55,8.2,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/Nhzfm5a_Ccc_4.55_8.20_bad_time_shift.mp4
Nhzfm5a_Ccc,8.2,10.0,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/Nhzfm5a_Ccc_8.20_10.00_bad_distort.mp4
0ZrKs1wPhj4,0.0,2.4,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/0ZrKs1wPhj4_0.00_2.40_good.mp4
0ZrKs1wPhj4,2.4,5.52,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/0ZrKs1wPhj4_2.40_5.52_bad_time_shift.mp4
NGeniwxDzJ0,6.0,9.75,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/NGeniwxDzJ0_6.00_9.75_good.mp4
E42iUkOceR4,0.0,4.33,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/E42iUkOceR4_0.00_4.33_good.mp4
E42iUkOceR4,4.33,7.47,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/E42iUkOceR4_4.33_7.47_good.mp4
E42iUkOceR4,7.47,9.92,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/E42iUkOceR4_7.47_9.92_bad_distort.mp4
OhA1qRbmI_4,0.0,4.68,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/OhA1qRbmI_4_0.00_4.68_good.mp4
OhA1qRbmI_4,4.68,6.69,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/OhA1qRbmI_4_4.68_6.69_bad_time_shift.mp4
OhA1qRbmI_4,6.69,9.96,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/OhA1qRbmI_4_6.69_9.96_good.mp4
T0VG1tFyQqk,0.0,5.36,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/T0VG1tFyQqk_0.00_5.36_bad_noise.mp4
T0VG1tFyQqk,5.36,8.57,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/T0VG1tFyQqk_5.36_8.57_bad_time_shift.mp4
8lXrIvCE_8k,0.0,5.88,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/8lXrIvCE_8k_0.00_5.88_bad_distort.mp4
8lXrIvCE_8k,5.88,8.89,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/8lXrIvCE_8k_5.88_8.89_bad_distort.mp4
5ythNyShhns,3.0,5.75,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/5ythNyShhns_3.00_5.75_good.mp4
5ythNyShhns,5.75,7.91,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/5ythNyShhns_5.75_7.91_good.mp4
5ythNyShhns,7.91,9.96,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/5ythNyShhns_7.91_9.96_bad_mute.mp4
TqDLxzFAqJU,5.0,8.84,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/TqDLxzFAqJU_5.00_8.84_bad_time_shift.mp4
QSgcILqpobA,4.0,6.0,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/QSgcILqpobA_4.00_6.00_good.mp4
AElKZMncLE8,0.0,3.0,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/AElKZMncLE8_0.00_3.00_good.mp4
AElKZMncLE8,3.0,5.61,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/AElKZMncLE8_3.00_5.61_good.mp4
AElKZMncLE8,5.61,8.44,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/AElKZMncLE8_5.61_8.44_good.mp4
1hNwQMJtGew,0.0,5.68,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/1hNwQMJtGew_0.00_5.68_bad_noise.mp4
1hNwQMJtGew,5.68,8.19,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/1hNwQMJtGew_5.68_8.19_bad_time_shift.mp4
HhhOprRsph4,0.0,4.19,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/HhhOprRsph4_0.00_4.19_bad_noise.mp4
HhhOprRsph4,4.19,9.29,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/HhhOprRsph4_4.19_9.29_bad_noise.mp4
US_NJY_cGqw,0.0,5.03,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/US_NJY_cGqw_0.00_5.03_good.mp4
US_NJY_cGqw,5.03,8.51,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/US_NJY_cGqw_5.03_8.51_good.mp4
HH8vEISptZs,5.0,7.42,Negative,time_shift,"Rodents, rats, mice",../data_samples/generated_samples2/HH8vEISptZs_5.00_7.42_bad_time_shift.mp4
HH8vEISptZs,7.42,9.63,Negative,mute,"Rodents, rats, mice",../data_samples/generated_samples2/HH8vEISptZs_7.42_9.63_bad_mute.mp4
MdhzTOn1VL8,2.0,4.0,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/MdhzTOn1VL8_2.00_4.00_bad_distort.mp4
5DgTnYsx4h8,5.0,8.17,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/5DgTnYsx4h8_5.00_8.17_good.mp4
1kpACW26nwQ,4.0,9.92,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/1kpACW26nwQ_4.00_9.92_good.mp4
MHyPznr64D0,7.0,9.37,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/MHyPznr64D0_7.00_9.37_bad_distort.mp4
Dfh6xRSGlqI,5.0,8.35,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/Dfh6xRSGlqI_5.00_8.35_bad_noise.mp4
AtzjFy0J8Pw,3.0,6.46,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/AtzjFy0J8Pw_3.00_6.46_bad_noise.mp4
AtzjFy0J8Pw,6.46,9.66,Positive,None,"Rodents, rats, mice",../data_samples/generated_samples2/AtzjFy0J8Pw_6.46_9.66_good.mp4
6vFGQG5S0sE,3.0,6.79,Negative,noise,"Rodents, rats, mice",../data_samples/generated_samples2/6vFGQG5S0sE_3.00_6.79_bad_noise.mp4
6vFGQG5S0sE,6.79,9.67,Negative,distort,"Rodents, rats, mice",../data_samples/generated_samples2/6vFGQG5S0sE_6.79_9.67_bad_distort.mp4
0v6guMGfNSo,0.0,2.53,Positive,None,Accordion,../data_samples/generated_samples2/0v6guMGfNSo_0.00_2.53_good.mp4
0v6guMGfNSo,2.53,7.14,Negative,distort,Accordion,../data_samples/generated_samples2/0v6guMGfNSo_2.53_7.14_bad_distort.mp4
0v6guMGfNSo,7.14,9.49,Positive,None,Accordion,../data_samples/generated_samples2/0v6guMGfNSo_7.14_9.49_good.mp4
0XGHiumhpJk,3.0,6.91,Positive,None,Accordion,../data_samples/generated_samples2/0XGHiumhpJk_3.00_6.91_good.mp4
0XGHiumhpJk,6.91,8.97,Negative,mute,Accordion,../data_samples/generated_samples2/0XGHiumhpJk_6.91_8.97_bad_mute.mp4
5pKSeh4EVFM,0.0,2.11,Positive,None,Accordion,../data_samples/generated_samples2/5pKSeh4EVFM_0.00_2.11_good.mp4
3l4HqVEHCEs,0.0,2.02,Negative,noise,Accordion,../data_samples/generated_samples2/3l4HqVEHCEs_0.00_2.02_bad_noise.mp4
3l4HqVEHCEs,2.02,7.29,Negative,time_shift,Accordion,../data_samples/generated_samples2/3l4HqVEHCEs_2.02_7.29_bad_time_shift.mp4
3l4HqVEHCEs,7.29,9.65,Positive,None,Accordion,../data_samples/generated_samples2/3l4HqVEHCEs_7.29_9.65_good.mp4
5s-U1c1v1pc,1.0,6.51,Positive,None,Accordion,../data_samples/generated_samples2/5s-U1c1v1pc_1.00_6.51_good.mp4
1xp2bkdhYTE,0.0,5.87,Negative,distort,Accordion,../data_samples/generated_samples2/1xp2bkdhYTE_0.00_5.87_bad_distort.mp4
1xp2bkdhYTE,5.87,9.96,Positive,None,Accordion,../data_samples/generated_samples2/1xp2bkdhYTE_5.87_9.96_good.mp4
5hExI3Kf6bw,0.0,4.69,Positive,None,Accordion,../data_samples/generated_samples2/5hExI3Kf6bw_0.00_4.69_good.mp4
5hExI3Kf6bw,4.69,9.96,Negative,noise,Accordion,../data_samples/generated_samples2/5hExI3Kf6bw_4.69_9.96_bad_noise.mp4
3bdNfXk6LBw,0.0,4.15,Positive,None,Accordion,../data_samples/generated_samples2/3bdNfXk6LBw_0.00_4.15_good.mp4
3bdNfXk6LBw,4.15,6.18,Positive,None,Accordion,../data_samples/generated_samples2/3bdNfXk6LBw_4.15_6.18_good.mp4
3bdNfXk6LBw,6.18,8.92,Negative,noise,Accordion,../data_samples/generated_samples2/3bdNfXk6LBw_6.18_8.92_bad_noise.mp4
3KX4lLlY_wE,0.0,2.56,Positive,None,Accordion,../data_samples/generated_samples2/3KX4lLlY_wE_0.00_2.56_good.mp4
3KX4lLlY_wE,2.56,5.13,Negative,time_shift,Accordion,../data_samples/generated_samples2/3KX4lLlY_wE_2.56_5.13_bad_time_shift.mp4
3KX4lLlY_wE,5.13,7.55,Negative,distort,Accordion,../data_samples/generated_samples2/3KX4lLlY_wE_5.13_7.55_bad_distort.mp4
3KX4lLlY_wE,7.55,9.63,Negative,noise,Accordion,../data_samples/generated_samples2/3KX4lLlY_wE_7.55_9.63_bad_noise.mp4
1Qcxwho5ZLQ,0.0,4.1,Negative,noise,Accordion,../data_samples/generated_samples2/1Qcxwho5ZLQ_0.00_4.10_bad_noise.mp4
1Qcxwho5ZLQ,4.1,7.5,Negative,time_shift,Accordion,../data_samples/generated_samples2/1Qcxwho5ZLQ_4.10_7.50_bad_time_shift.mp4
1Qcxwho5ZLQ,7.5,9.8,Negative,distort,Accordion,../data_samples/generated_samples2/1Qcxwho5ZLQ_7.50_9.80_bad_distort.mp4
56g7w0ILhR8,4.0,7.21,Positive,None,Accordion,../data_samples/generated_samples2/56g7w0ILhR8_4.00_7.21_good.mp4
1zhF0576vOE,0.0,2.91,Positive,None,Accordion,../data_samples/generated_samples2/1zhF0576vOE_0.00_2.91_good.mp4
1zhF0576vOE,2.91,8.47,Positive,None,Accordion,../data_samples/generated_samples2/1zhF0576vOE_2.91_8.47_good.mp4
1h_DLog2ShA,0.0,3.39,Negative,noise,Accordion,../data_samples/generated_samples2/1h_DLog2ShA_0.00_3.39_bad_noise.mp4
1h_DLog2ShA,3.39,5.51,Negative,distort,Accordion,../data_samples/generated_samples2/1h_DLog2ShA_3.39_5.51_bad_distort.mp4
1h_DLog2ShA,5.51,9.63,Positive,None,Accordion,../data_samples/generated_samples2/1h_DLog2ShA_5.51_9.63_good.mp4
5JXa2-I5sOM,0.0,2.66,Positive,None,Accordion,../data_samples/generated_samples2/5JXa2-I5sOM_0.00_2.66_good.mp4
5JXa2-I5sOM,2.66,7.23,Negative,mute,Accordion,../data_samples/generated_samples2/5JXa2-I5sOM_2.66_7.23_bad_mute.mp4
5JXa2-I5sOM,7.23,9.69,Positive,None,Accordion,../data_samples/generated_samples2/5JXa2-I5sOM_7.23_9.69_good.mp4
4H6nq25DzFE,0.0,4.56,Negative,distort,Accordion,../data_samples/generated_samples2/4H6nq25DzFE_0.00_4.56_bad_distort.mp4
4H6nq25DzFE,4.56,9.78,Positive,None,Accordion,../data_samples/generated_samples2/4H6nq25DzFE_4.56_9.78_good.mp4
4MaM8LiTnKI,2.0,6.4,Positive,None,Accordion,../data_samples/generated_samples2/4MaM8LiTnKI_2.00_6.40_good.mp4
307u3kydO_w,0.0,2.12,Positive,None,Accordion,../data_samples/generated_samples2/307u3kydO_w_0.00_2.12_good.mp4
307u3kydO_w,2.12,7.83,Positive,None,Accordion,../data_samples/generated_samples2/307u3kydO_w_2.12_7.83_good.mp4
307u3kydO_w,7.83,9.83,Negative,time_shift,Accordion,../data_samples/generated_samples2/307u3kydO_w_7.83_9.83_bad_time_shift.mp4
4Dpz0hDkzXU,3.0,5.58,Negative,noise,Accordion,../data_samples/generated_samples2/4Dpz0hDkzXU_3.00_5.58_bad_noise.mp4
12oeAh4LY5M,0.0,3.21,Positive,None,Accordion,../data_samples/generated_samples2/12oeAh4LY5M_0.00_3.21_good.mp4
12oeAh4LY5M,3.21,6.92,Positive,None,Accordion,../data_samples/generated_samples2/12oeAh4LY5M_3.21_6.92_good.mp4
-5jfg4fqELw,0.0,5.72,Negative,distort,Accordion,../data_samples/generated_samples2/-5jfg4fqELw_0.00_5.72_bad_distort.mp4
606_sP5xcBE,5.0,9.4,Negative,noise,Accordion,../data_samples/generated_samples2/606_sP5xcBE_5.00_9.40_bad_noise.mp4
1oPiseY5V7k,0.0,4.2,Positive,None,Accordion,../data_samples/generated_samples2/1oPiseY5V7k_0.00_4.20_good.mp4
1oPiseY5V7k,4.2,6.87,Positive,None,Accordion,../data_samples/generated_samples2/1oPiseY5V7k_4.20_6.87_good.mp4
1oPiseY5V7k,6.87,9.59,Negative,noise,Accordion,../data_samples/generated_samples2/1oPiseY5V7k_6.87_9.59_bad_noise.mp4
5FrzM4rzrpM,0.0,4.27,Negative,distort,Accordion,../data_samples/generated_samples2/5FrzM4rzrpM_0.00_4.27_bad_distort.mp4
5G6475OUa2U,0.0,5.98,Positive,None,Accordion,../data_samples/generated_samples2/5G6475OUa2U_0.00_5.98_good.mp4
5G6475OUa2U,5.98,8.92,Positive,None,Accordion,../data_samples/generated_samples2/5G6475OUa2U_5.98_8.92_good.mp4
